Country,City,AccentCity,Region,Population,Latitude,Longitude,Test3,Prefecture
jp,nishi-hinomachi,Nishi-hinomachi,23,,34.95,136.583333,34.95,mie
jp,nishi-hino,Nishi-hino,23,,34.95,136.583333,34.95,mie
jp,nishi-hiranumacho,Nishi-hiranumacho,19,,35.45,139.616667,35.45,kanagawa
jp,nishi-hiyama,Nishi-hiyama,29,,37.016667,138.066667,37.016667,niigata
jp,nishi-hojubana,Nishi-hojubana,34,,36.016667,139.816667,36.016667,saitama
jp,nishi-honjo,Nishi-honjo,43,,33.8,135.333333,33.8,wakayama
jp,nishiichi,Nishiichi,45,,34.2,131.083333,34.2,yamaguchi
jp,nishi-ichiokacho,Nishi-ichiokacho,32,,34.666667,135.466667,34.666667,osaka
jp,nishi-ihei,Nishi-ihei,12,,42.75,143.266667,42.75,hokkaido
jp,nishi-ihira,Nishi-ihira,12,,42.75,143.266667,42.75,hokkaido
jp,nishi-ihoki,Nishi-ihoki,45,,33.916667,132,33.916667,yamaguchi
jp,nishi-ioki,Nishi-ioki,45,,33.916667,132,33.916667,yamaguchi
jp,nishiishi,Nishiishi,45,,34.2,131.083333,34.2,yamaguchi
jp,nishijama,Nishijama,37,,34.95,138.4,34.95,shizuoka
jp,nishijima,Nishijima,37,,34.95,138.4,34.95,shizuoka
jp,nishijin,Nishijin,22,,35.033333,135.75,35.033333,kyoto
jp,nishijo,Nishijo,26,,36.4,138.016667,36.4,nagano
jp,nishi-kadohara,Nishi-kadohara,6,,35.966667,136.6,35.966667,fukui
jp,nishi-kadowara,Nishi-kadowara,6,,35.966667,136.6,35.966667,fukui
jp,nishi-kagura,Nishi-kagura,12,,43.683333,142.4,43.683333,hokkaido
jp,nishi-kaigandori,Nishi-kaigandori,7,,33.95,130.966667,33.95,fukuoka
jp,nishikaizuka,Nishikaizuka,7,,33.570833,130.141667,33.570833,fukuoka
jp,nishi-kami-isobe,Nishi-kami-isobe,10,,36.283333,138.85,36.283333,gunma
jp,nishi-kamitomari,Nishi-kamitomari,12,,45.416667,140.983333,45.416667,hokkaido
jp,nishikata,Nishikata,18,,31.916667,130.233333,31.916667,kagoshima
jp,nishikata,Nishikata,25,,31.4675,131.233333,31.4675,miyazaki
jp,nishikata,Nishikata,31,,34.9,133.583333,34.9,okayama
jp,nishi-kawagishidori,Nishi-kawagishidori,40,,35.65,139.783333,35.65,tokyo
jp,nishikawa,Nishikawa,31,,34.966667,133.816667,34.966667,okayama
jp,nishikawa,Nishikawa,44,,38.926111,140.176389,38.926111,yamagata
jp,nishikemine,Nishikemine,43,,34.083333,135.283333,34.083333,wakayama
jp,nishikicho,Nishikicho,12,,42.983333,144.383333,42.983333,hokkaido
jp,nishikicho,Nishikicho,40,,35.683333,139.416667,35.683333,tokyo
jp,nishikicho,Nishikicho,46,,35.65,138.566667,35.65,yamanashi
jp,nishikigori,Nishikigori,32,,34.483333,135.583333,34.483333,osaka
jp,nishikikori,Nishikikori,32,,34.483333,135.583333,34.483333,osaka
jp,nishiki,Nishiki,23,,34.216667,136.4,34.216667,mie
jp,nishiki,Nishiki,29,,37.133333,138.35,37.133333,niigata
jp,nishikioka,Nishikioka,12,,42.6,141.483333,42.6,hokkaido
jp,nishi-kochi,Nishi-kochi,11,,34.833333,132.85,34.833333,hiroshima
jp,nishikomi,Nishikomi,18,,28.233333,129.183333,28.233333,kagoshima
jp,nishiko,Nishiko,21,,32.616667,130.45,32.616667,kumamoto
jp,nishikori-mura,Nishikori-mura,32,,34.483333,135.583333,34.483333,osaka
jp,nishikori,Nishikori,24,,38.716667,141.266667,38.716667,miyagi
jp,nishikori,Nishikori,32,,34.483333,135.583333,34.483333,osaka
jp,nishi-kotohiracho,Nishi-kotohiracho,27,,32.733333,129.866667,32.733333,nagasaki
jp,nishi-kotohiramachi,Nishi-kotohiramachi,27,,32.733333,129.866667,32.733333,nagasaki
jp,nishikubo,Nishikubo,10,,36.516667,138.533333,36.516667,gunma
jp,nishikubo,Nishikubo,40,,35.65,139.65,35.65,tokyo
jp,nishi-kujo-toriiguchicho,Nishi-kujo-Toriiguchicho,22,,34.983333,135.75,34.983333,kyoto
jp,nishi-kunisada,Nishi-kunisada,10,,36.366667,139.233333,36.366667,gunma
jp,nishiku,Nishiku,7,,33.633333,130.783333,33.633333,fukuoka
jp,nishi-kurise,Nishi-kurise,21,,33.1,130.683333,33.1,kumamoto
jp,nishi-kurobe,Nishi-kurobe,23,,34.583333,136.583333,34.583333,mie
jp,nishimachi,Nishimachi,10,,36.366667,139.233333,36.366667,gunma
jp,nishimachi,Nishimachi,11,,34.4,133.083333,34.4,hiroshima
jp,nishimachi,Nishimachi,26,,36.833333,138.4,36.833333,nagano
jp,nishimachi,Nishimachi,36,,36.2,133.333333,36.2,shimane
jp,nishimei,Nishimei,47,,26.353056,126.738889,26.353056,okinawa
jp,nishi-memambetsu,Nishi-memambetsu,12,,43.9,144.15,43.9,hokkaido
jp,nishime,Nishime,2,,39.333333,139.983333,39.333333,akita
jp,nishime,Nishime,18,,28.333333,129.966667,28.333333,kagoshima
jp,nishime,Nishime,47,,26.353056,126.738889,26.353056,okinawa
jp,nishimine,Nishimine,43,,34.083333,135.283333,34.083333,wakayama
jp,nishi-miyamoto,Nishi-miyamoto,29,,37.45,138.75,37.45,niigata
jp,nishimmi,Nishimmi,47,,26.353056,126.738889,26.353056,okinawa
jp,nishi-mombetsu,Nishi-mombetsu,12,,42.468056,140.868056,42.468056,hokkaido
jp,nishimonai,Nishimonai,2,,39.2,140.4,39.2,akita
jp,nishimuba,Nishimuba,6,,35.516667,135.633333,35.516667,fukui
jp,nishimukai,Nishimukai,43,,33.516667,135.816667,33.516667,wakayama
jp,nishi-muka,Nishi-muka,12,,43.75,143.483333,43.75,hokkaido
jp,nishimura,Nishimura,6,,35.516667,135.633333,35.516667,fukui
jp,nishimura,Nishimura,15,,37.847267,136.917247,37.847267,ishikawa
jp,nishimura,Nishimura,36,,36.316667,133.3,36.316667,shimane
jp,nishimura,Nishimura,40,,25.444654,141.277667,25.444654,tokyo
jp,nishimura,Nishimura,47,,26.583061,127.222208,26.583061,okinawa
jp,nishi-nagasu,Nishi-nagasu,13,,34.716667,135.416667,34.716667,hyogo
jp,nishi-nakadori,Nishi-nakadori,40,,35.65,139.783333,35.65,tokyo
jp,nishi-nakama,Nishi-nakama,18,,28.266667,129.4,28.266667,kagoshima
jp,nishi-nakanojo,Nishi-nakanojo,10,,36.583333,138.833333,36.583333,gunma
jp,nishinakasange-cho,Nishinakasange-cho,31,,34.666667,133.933333,34.666667,okayama
jp,nishi-nakasange,Nishi-nakasange,31,,34.666667,133.933333,34.666667,okayama
jp,nishi-nanae,Nishi-nanae,1,,34.666667,137.416667,34.666667,aichi
jp,nishi-nananae,Nishi-nananae,1,,34.666667,137.4,34.666667,aichi
jp,nishi-nanane,Nishi-nanane,1,,34.666667,137.416667,34.666667,aichi
jp,nishina,Nishina,37,,34.766667,138.766667,34.766667,shizuoka
jp,nishi-nasuno,Nishi-nasuno,38,,36.883333,139.983333,36.883333,tochigi
jp,nishindomari,Nishindomari,12,,45.2,141.316667,45.2,hokkaido
jp,nishi-nijo,Nishi-nijo,12,,42.916667,143.2,42.916667,hokkaido
jp,nishi-nippori,Nishi-nippori,40,,35.733333,139.766667,35.733333,tokyo
jp,nishi,Nishi,18,,28.233333,129.183333,28.233333,kagoshima
jp,nishi,Nishi,21,,32.633333,130.816667,32.633333,kumamoto
jp,nishi,Nishi,31,,34.9,133.583333,34.9,okayama
jp,nishi,Nishi,34,,35.908333,139.140833,35.908333,saitama
jp,nishi,Nishi,40,,24.8,141.3,24.8,tokyo
jp,nishi,Nishi,47,,26.583061,127.222208,26.583061,okinawa
jp,nishinohara,Nishinohara,33,,33.25,130.083333,33.25,saga
jp,nishinoharu,Nishinoharu,33,,33.25,130.083333,33.25,saga
jp,nishinomiya,Nishinomiya,13,468929,34.716667,135.333333,34.716667,hyogo
jp,nishinomiya,Nishinomiya,42,,36.75,137.233333,36.75,toyama
jp,nishino,Nishino,18,,30.366667,130.883333,30.366667,kagoshima
jp,nishino,Nishino,24,,38.633333,141.2,38.633333,miyagi
jp,nishinono,Nishinono,19,,35.555556,139.175556,35.555556,kanagawa
jp,nishinosawa,Nishinosawa,12,,44.066667,143.616667,44.066667,hokkaido
jp,nishinosawa,Nishinosawa,24,,38.415208,141.127144,38.415208,miyagi
jp,nishinotoindori,Nishinotoindori,22,,35,135.75,35,kyoto
jp,nishinotoin,Nishinotoin,22,,35,135.75,35,kyoto
jp,nishinoura,Nishinoura,7,,33.65,130.216667,33.65,fukuoka
jp,nishinoura,Nishinoura,31,,34.55,133.716667,34.55,okayama
jp,nishinoyama,Nishinoyama,18,,30.5,130.933333,30.5,kagoshima
jp,nishintomari,Nishintomari,12,,45.2,141.316667,45.2,hokkaido
jp,nishi-obuchi,Nishi-obuchi,37,,34.666667,137.983333,34.666667,shizuoka
jp,nishiodake,Nishiodake,19,,35.358056,139.203889,35.358056,kanagawa
jp,nishiodera,Nishiodera,31,,34.65,134.033333,34.65,okayama
jp,nishi-okoppe,Nishi-okoppe,12,,44.3225,142.95,44.3225,hokkaido
jp,nishi-okubo,Nishi-okubo,40,,35.7,139.7,35.7,tokyo
jp,nishio,Nishio,1,103338,34.866667,137.05,34.866667,aichi
jp,nishi-osaki,Nishi-osaki,29,,37.616667,138.983333,37.616667,niigata
jp,nishisakacho,Nishisakacho,27,,32.75,129.866667,32.75,nagasaki
jp,nishisakamachi,Nishisakamachi,27,,32.75,129.866667,32.75,nagasaki
jp,nishi-sakamoto,Nishi-sakamoto,43,,34.283333,135.3,34.283333,wakayama
jp,nishi-sako,Nishi-sako,20,,33.583333,133.7,33.583333,kochi
jp,nishi-samano,Nishi-samano,21,,32.633333,130.816667,32.633333,kumamoto
jp,nishi-samuno,Nishi-samuno,21,,32.633333,130.816667,32.633333,kumamoto
jp,nishisato,Nishisato,44,,38.416667,140.283333,38.416667,yamagata
jp,nishisawakinzan,Nishisawakinzan,38,,36.833333,139.466667,36.833333,tochigi
jp,nishisha,Nishisha,12,,42.191667,142.853889,42.191667,hokkaido
jp,nishi-shibaura,Nishi-shibaura,40,,35.633333,139.75,35.633333,tokyo
jp,nishi-shibuta,Nishi-shibuta,43,,34.266667,135.466667,34.266667,wakayama
jp,nishi-shijo,Nishi-shijo,12,,42.916667,143.2,42.916667,hokkaido
jp,nishi-shi-jo,Nishi-shi-jo,12,,43.766667,142.366667,43.766667,hokkaido
jp,nishi-shikiya,Nishi-shikiya,43,,33.85,135.8,33.85,wakayama
jp,nishi-shimamaku,Nishi-shimamaku,12,,42.683333,140,42.683333,hokkaido
jp,nishi-shimmachi,Nishi-shimmachi,39,,34.066667,134.55,34.066667,tokushima
jp,nishi-shinagawa,Nishi-shinagawa,40,,35.6,139.733333,35.6,tokyo
jp,nishishin-machi,Nishishin-machi,39,,34.066667,134.55,34.066667,tokushima
jp,nishi-shumbetsuekimae,Nishi-shumbetsuekimae,12,,43.383333,144.816667,43.383333,hokkaido
jp,nishi-shumbetsu,Nishi-shumbetsu,12,,43.383333,144.816667,43.383333,hokkaido
jp,nishi-suga,Nishi-suga,20,,32.983333,132.766667,32.983333,kochi
jp,nishi-suminoe,Nishi-suminoe,33,,33.2,130.2,33.2,saga
jp,nishi-takasucho,Nishi-takasucho,13,,34.7,135.4,34.7,hyogo
jp,nishi-takasumachi,Nishi-takasumachi,13,,34.7,135.4,34.7,hyogo
jp,nishi-takato,Nishi-takato,26,,35.833333,138.066667,35.833333,nagano
jp,nishi-tanabecho,Nishi-tanabecho,32,,34.616667,135.516667,34.616667,osaka
jp,nishi tanabe,Nishi Tanabe,32,,34.616667,135.516667,34.616667,osaka
jp,nishitani,Nishitani,31,,35.083333,133.5,35.083333,okayama
jp,nishitappu,Nishitappu,12,,42.6,141.483333,42.6,hokkaido
jp,nishitari,Nishitari,14,,36.633333,140.483333,36.633333,ibaraki
jp,nishitazawa,Nishitazawa,3,,40.866667,140.683333,40.866667,aomori
jp,nishitomari,Nishitomari,27,,34.653056,129.475556,34.653056,nagasaki
jp,nishi-totsuta,Nishi-totsuta,12,,42.716667,143.1,42.716667,hokkaido
jp,nishi-totta,Nishi-totta,12,,42.716667,143.1,42.716667,hokkaido
jp,nishitozaki,Nishitozaki,7,,33.65,130.366667,33.65,fukuoka
jp,nishitsukara,Nishitsukara,5,,34.153889,133.026389,34.153889,ehime
jp,nishi-tsuruma,Nishi-tsuruma,19,,35.488611,139.441667,35.488611,kanagawa
jp,nishitsuya,Nishitsuya,27,,34.666667,129.416667,34.666667,nagasaki
jp,nishi-ubushi,Nishi-ubushi,12,,44.916667,141.833333,44.916667,hokkaido
jp,nishi-uedomari,Nishi-uedomari,12,,45.416667,140.983333,45.416667,hokkaido
jp,nishiura-ku,Nishiura-ku,37,,35.2,137.9,35.2,shizuoka
jp,nishiura,Nishiura,1,,34.766667,137.166667,34.766667,aichi
jp,nishiura,Nishiura,4,,35.686667,139.966667,35.686667,chiba
jp,nishiura,Nishiura,12,,44.433333,141.4,44.433333,hokkaido
jp,nishiura,Nishiura,37,,35.2,137.9,35.2,shizuoka
jp,nishiure,Nishiure,37,,35.2,137.9,35.2,shizuoka
jp,nishi-uwadai,Nishi-uwadai,16,,39.716667,141.133333,39.716667,iwate
jp,nishiwadai,Nishiwadai,16,,39.716667,141.133333,39.716667,iwate
jp,nishiwada,Nishiwada,4,,35.883333,140.433333,35.883333,chiba
jp,nishi-wada,Nishi-wada,12,,43.266667,145.533333,43.266667,hokkaido
jp,nishi-wada,Nishi-wada,26,,36.65,138.216667,36.65,nagano
jp,nishi-wada,Nishi-wada,34,,35.966667,139.3,35.966667,saitama
jp,nishiwaki,Nishiwaki,13,36953,34.983333,134.966667,34.983333,hyogo
jp,nishiwaki,Nishiwaki,17,,34.381111,133.9,34.381111,kagawa
jp,nishi-yahatabara,Nishi-yahatabara,11,,34.7,132.183333,34.7,hiroshima
jp,nishiyama,Nishiyama,13,,35.133333,134.916667,35.133333,hyogo
jp,nishiyama,Nishiyama,18,,30.5,130.933333,30.5,kagoshima
jp,nishiyama,Nishiyama,21,,32.65,130.783333,32.65,kumamoto
jp,nishiya,Nishiya,31,,35.166667,133.883333,35.166667,okayama
jp,nishi-yawatabara,Nishi-yawatabara,11,,34.7,132.183333,34.7,hiroshima
jp,nishi-yawatahara,Nishi-yawatahara,11,,34.7,132.183333,34.7,hiroshima
jp,nishi-yokoza,Nishi-yokoza,43,,34.3,135.616667,34.3,wakayama
jp,nishi-yuza,Nishi-yuza,44,,39.016667,139.883333,39.016667,yamagata
jp,nishizakamachi,Nishizakamachi,27,,32.75,129.866667,32.75,nagasaki
jp,nishizaki,Nishizaki,47,,26.709722,127.7575,26.709722,okinawa
jp,nishizako-cho,Nishizako-cho,27,,32.75,129.866667,32.75,nagasaki
jp,nishizato,Nishizato,44,,38.416667,140.283333,38.416667,yamagata
jp,nishizawakinzan,Nishizawakinzan,38,,36.833333,139.466667,36.833333,tochigi
jp,nishizawa,Nishizawa,38,,36.516667,139.7,36.516667,tochigi
jp,nishizu,Nishizu,6,,35.5,135.75,35.5,fukui
jp,nishmura,Nishmura,36,,36.316667,133.3,36.316667,shimane
jp,nishonomiya,Nishonomiya,15,,36.966667,136.816667,36.966667,ishikawa
jp,nisikata,Nisikata,18,,31.916667,130.233333,31.916667,kagoshima
jp,nisi-sumi-no-e,Nisi-Sumi-no-e,33,,33.2,130.2,33.2,saga
jp,nisitomari,Nisitomari,27,,34.653056,129.475556,34.653056,nagasaki
jp,nisizu,Nisizu,6,,35.5,135.75,35.5,fukui
jp,nissaka,Nissaka,37,,34.8,138.083333,34.8,shizuoka
jp,nisshin,Nisshin,1,81866,35.165834,136.963975,35.165834,aichi
jp,nitachinai,Nitachinai,12,,45.090556,142.255556,45.090556,hokkaido
jp,nita,Nita,23,,34.483333,136.55,34.483333,mie
jp,nitanzawa,Nitanzawa,34,,35.986111,139.100556,35.986111,saitama
jp,nitatsunai,Nitatsunai,12,,45.090556,142.255556,45.090556,hokkaido
jp,nitchube,Nitchube,12,,42.316667,139.766667,42.316667,hokkaido
jp,nitoda,Nitoda,24,,38.283333,141.433333,38.283333,miyagi
jp,nittachi,Nittachi,34,,35.888889,139.175833,35.888889,saitama
jp,nitta,Nitta,3,,40.833333,140.716667,40.833333,aomori
jp,nitta,Nitta,5,,33.95,133.266667,33.95,ehime
jp,nitta,Nitta,24,,38.283333,141.433333,38.283333,miyagi
jp,nitta,Nitta,30,,33.066667,131.35,33.066667,oita
jp,nitta,Nitta,44,,38.372222,140.300833,38.372222,yamagata
jp,nitto,Nitto,12,,42.733333,142.333333,42.733333,hokkaido
jp,nitto,Nitto,24,,38.402517,141.044283,38.402517,miyagi
jp,niu,Niu,32,,34.466667,135.483333,34.466667,osaka
jp,niwansawa,Niwansawa,12,,42.666667,142.033333,42.666667,hokkaido
jp,niyate,Niyate,47,,26.380353,126.779361,26.380353,okinawa
jp,nizeki,Nizeki,24,,38.408968,141.022253,38.408968,miyagi
jp,nizo,Nizo,34,,35.8,139.65,35.8,saitama
jp,nju,Nju,47,,26.236944,127.771111,26.236944,okinawa
jp,nmii,Nmii,47,,26.190556,127.753056,26.190556,okinawa
jp,nobase,Nobase,45,,34.383333,131.25,34.383333,yamaguchi
jp,nobedi,Nobedi,3,,40.866667,141.126111,40.866667,aomori
jp,nobeji,Nobeji,3,,40.866667,141.126111,40.866667,aomori
jp,nobe,Nobe,7,,33.5675,130.108333,33.5675,fukuoka
jp,nobeoka,Nobeoka,25,121951,32.583333,131.666667,32.583333,miyazaki
jp,nobeti,Nobeti,3,,40.866667,141.126111,40.866667,aomori
jp,nobeyukicho,Nobeyukicho,45,,34.016667,130.933333,34.016667,yamaguchi
jp,nobezawa,Nobezawa,44,,38.559444,140.466667,38.559444,yamagata
jp,nobidome,Nobidome,34,,35.8,139.566667,35.8,saitama
jp,nobinai,Nobinai,12,,42.516667,143.15,42.516667,hokkaido
jp,nobiru,Nobiru,24,,38.377467,141.156083,38.377467,miyagi
jp,nobitome,Nobitome,34,,35.8,139.566667,35.8,saitama
jp,nobo,Nobo,47,,26.996664,127.925861,26.996664,okinawa
jp,noboribetsucho,Noboribetsucho,12,,42.451389,141.173056,42.451389,hokkaido
jp,noboribetsu,Noboribetsu,12,52881,42.451389,141.173056,42.451389,hokkaido
jp,noborikawa,Noborikawa,12,,42.924722,142.104722,42.924722,hokkaido
jp,noboriojicho,Noboriojicho,28,,34.683333,135.75,34.683333,nara
jp,noborioji,Noborioji,28,,34.683333,135.75,34.683333,nara
jp,noboritama,Noboritama,26,,35.716667,137.716667,35.716667,nagano
jp,noboritate,Noboritate,21,,32.583333,130.433333,32.583333,kumamoto
jp,noboro,Noboro,12,,43.083333,141.533333,43.083333,hokkaido
jp,nobotate,Nobotate,21,,32.583333,130.433333,32.583333,kumamoto
jp,nobuchika,Nobuchika,22,,35.35,135.316667,35.35,kyoto
jp,nobu,Nobu,47,,26.996664,127.925861,26.996664,okinawa
jp,nobusaki,Nobusaki,11,,34.233333,132.6,34.233333,hiroshima
jp,nobutake,Nobutake,15,,37.466667,137.216667,37.466667,ishikawa
jp,nobuyukicho,Nobuyukicho,45,,34.016667,130.933333,34.016667,yamaguchi
jp,nobuyuki,Nobuyuki,45,,34.016667,130.933333,34.016667,yamaguchi
jp,nodake,Nodake,47,,26.283889,127.774444,26.283889,okinawa
jp,nodani,Nodani,36,,35.216667,132.933333,35.216667,shimane
jp,noda,Noda,1,,34.65,137.2,34.65,aichi
jp,noda,Noda,4,121414,35.941111,139.858056,35.941111,chiba
jp,noda,Noda,5,,33.966667,133.45,33.966667,ehime
jp,noda,Noda,13,,34.483333,134.966667,34.483333,hyogo
jp,noda,Noda,16,,40.106389,141.817778,40.106389,iwate
jp,noda,Noda,27,,32.776111,130.191111,32.776111,nagasaki
jp,noda,Noda,29,,37.283333,138.566667,37.283333,niigata
jp,nodaoibara,Nodaoibara,12,,42.119722,140.274444,42.119722,hokkaido
jp,nodaoihara,Nodaoihara,12,,42.119722,140.274444,42.119722,hokkaido
jp,nodaoi,Nodaoi,12,,42.209722,140.375,42.209722,hokkaido
jp,noda-tamagawa,Noda-Tamagawa,16,,40.083333,141.816667,40.083333,iwate
jp,node,Node,4,,35.666667,140.583333,35.666667,chiba
jp,nogami,Nogami,8,,37.4,140.966667,37.4,fukushima
jp,nogami,Nogami,12,,44.016667,143.483333,44.016667,hokkaido
jp,nogami,Nogami,34,,36.1,139.116667,36.1,saitama
jp,nogata,Nogata,7,56822,33.733333,130.733333,33.733333,fukuoka
jp,nogawa,Nogawa,44,,38.416667,140.433333,38.416667,yamagata
jp,nogaya,Nogaya,36,,35.033333,132.733333,35.033333,shimane
jp,nogita,Nogita,7,,33.616667,130.166667,33.616667,fukuoka
jp,noguchi,Noguchi,14,,36.55,140.333333,36.55,ibaraki
jp,nogun,Nogun,47,,26.35,127.75,26.35,okinawa
jp,nogunukaneku,Nogunukaneku,47,,26.354017,127.743375,26.354017,okinawa
jp,nogunukaniku,Nogunukaniku,47,,26.354017,127.743375,26.354017,okinawa
jp,nogurozawa,Nogurozawa,44,,38.636944,140.369444,38.636944,yamagata
jp,noha,Noha,47,,26.173611,127.690556,26.173611,okinawa
jp,nohara,Nohara,22,,35.566667,135.423333,35.566667,kyoto
jp,nohara,Nohara,28,,34.333333,135.7,34.333333,nara
jp,nohara,Nohara,45,,33.95,131.95,33.95,yamaguchi
jp,noharu,Noharu,30,,33.433333,131.5,33.433333,oita
jp,nohase,Nohase,45,,34.383333,131.25,34.383333,yamaguchi
jp,noheji,Noheji,3,,40.866667,141.126111,40.866667,aomori
jp,nohen,Nohen,47,,26.308333,127.905833,26.308333,okinawa
jp,nohezi,Nohezi,3,,40.866667,141.126111,40.866667,aomori
jp,nohne,Nohne,6,,36.166667,136.283333,36.166667,fukui
jp,noho,Noho,47,,26.996664,127.925861,26.996664,okinawa
jp,noichi,Noichi,20,,33.55,133.7,33.55,kochi
jp,noigura,Noigura,41,,35.383333,133.633333,35.383333,tottori
jp,noikura,Noikura,41,,35.383333,133.633333,35.383333,tottori
jp,noino,Noino,13,,34.983333,134.433333,34.983333,hyogo
jp,nojima,Nojima,13,,34.55,134.95,34.55,hyogo
jp,noji,Noji,25,,31.6,131.316667,31.6,miyazaki
jp,noji,Noji,35,,35,135.95,35,shiga
jp,nojiri,Nojiri,4,,35.766667,140.75,35.766667,chiba
jp,nojiri,Nojiri,20,,33.65,133.783333,33.65,kochi
jp,nojiri,Nojiri,23,,34.366667,136.416667,34.366667,mie
jp,nojiri,Nojiri,24,,38.268611,140.572222,38.268611,miyagi
jp,nojiri,Nojiri,25,,31.95,131.1,31.95,miyazaki
jp,nojiri,Nojiri,26,,35.666667,137.633333,35.666667,nagano
jp,nojo,Nojo,24,,38.2,140.6,38.2,miyagi
jp,nokami,Nokami,12,,44.016667,143.483333,44.016667,hokkaido
jp,nokami,Nokami,34,,36.1,139.116667,36.1,saitama
jp,nokanan,Nokanan,12,,43.466667,142.266667,43.466667,hokkaido
jp,noka,Noka,47,,26.334722,127.875556,26.334722,okinawa
jp,nokkeushi,Nokkeushi,12,,43.803056,143.890833,43.803056,hokkaido
jp,nokkeusi,Nokkeusi,12,,43.803056,143.890833,43.803056,hokkaido
jp,nokubi,Nokubi,25,,31.966667,131.383333,31.966667,miyazaki
jp,nokuni,Nokuni,47,,26.35,127.75,26.35,okinawa
jp,nomachi,Nomachi,7,,33.116667,130.516667,33.116667,fukuoka
jp,nomachi,Nomachi,29,,37.1,137.983333,37.1,niigata
jp,nomachi,Nomachi,42,,36.766667,137.05,36.766667,toyama
jp,noma-guchi,Noma-guchi,32,,34.933333,135.483333,34.933333,osaka
jp,nomaike,Nomaike,18,,31.416667,130.133333,31.416667,kagoshima
jp,nomakuchi,Nomakuchi,32,,34.933333,135.483333,34.933333,osaka
jp,noma-naka,Noma-naka,32,,34.95,135.45,34.95,osaka
jp,noma,Noma,1,,34.766667,136.85,34.766667,aichi
jp,noma,Noma,6,,35.683333,136.009444,35.683333,fukui
jp,noma,Noma,17,,34.47,134.320556,34.47,kagawa
jp,noma,Noma,18,,30.533333,130.966667,30.533333,kagoshima
jp,noma,Noma,47,,26.334722,127.875556,26.334722,okinawa
jp,nomase,Nomase,40,,34.716667,139.35,34.716667,tokyo
jp,nomashi,Nomashi,40,,34.716667,139.35,34.716667,tokyo
jp,nomasu,Nomasu,40,,34.716667,139.35,34.716667,tokyo
jp,nomi,Nomi,11,,34.566667,132.816667,34.566667,hiroshima
jp,nomi,Nomi,15,,36.438296,136.482526,36.438296,ishikawa
jp,nomi,Nomi,22,,35.35,134.95,35.35,kyoto
jp,nomisaki,Nomisaki,21,,32.85,130.583333,32.85,kumamoto
jp,nomizaki,Nomizaki,21,,32.85,130.583333,32.85,kumamoto
jp,nomomura,Nomomura,27,,32.583333,129.75,32.583333,nagasaki
jp,nomo,Nomo,27,,32.583333,129.75,32.583333,nagasaki
jp,nomoto,Nomoto,33,,33.516667,129.883333,33.516667,saga
jp,nomura,Nomura,5,,33.366667,132.633333,33.366667,ehime
jp,nomura,Nomura,39,,34.05,134.1,34.05,tokushima
jp,nomuro,Nomuro,22,,35.725,135.283333,35.725,kyoto
jp,nonai,Nonai,3,,40.843056,140.822778,40.843056,aomori
jp,nonaka,Nonaka,16,,39.283333,141.033333,39.283333,iwate
jp,nonaka,Nonaka,22,,35.583333,134.95,35.583333,kyoto
jp,nonamae,Nonamae,12,,42.225278,139.538611,42.225278,hokkaido
jp,nonamai,Nonamai,12,,43.283333,140.35,43.283333,hokkaido
jp,nonami,Nonami,36,,35.566667,133.083333,35.566667,shimane
jp,none,None,6,,36.166667,136.283333,36.166667,fukui
jp,none,None,20,,33.5,134.266667,33.5,kochi
jp,no,No,29,,37.1,137.983333,37.1,niigata
jp,nonodake,Nonodake,24,,38.55,141.183333,38.55,miyagi
jp,nonoe,Nonoe,5,,34.205,132.994444,34.205,ehime
jp,nonogawachi,Nonogawachi,30,,32.8,131.883333,32.8,oita
jp,nonohama,Nonohama,24,,38.4,141.466667,38.4,miyagi
jp,nonohara,Nonohara,11,,34.75,132.283333,34.75,hiroshima
jp,nonoichi,Nonoichi,15,48355,36.533333,136.616667,36.533333,ishikawa
